name,dayofweek,state_pob,capacity,price,facebook_likes,youtube_suscrs,youtube_views,instagram_folls,instagram_likes,spotify_folls,spotify_pop,twitter_folls,twitter_mencs_usa,twitter_mencs,facebook_crec,youtube_crec,instagram_crec,twitter_crec,tickets
pink,2,18801310,15999,127.45,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,1,18801310,15109,127.45,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,4,38332521,16298,137.475,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,5,9687653,13344,127.45,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,3,38332521,17047,137.475,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,1,3831074,15757,127.45,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,3,8001024,13014,126.45,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,6,6724540,14027,127.45,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,5,9687653,12441,127.45,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,1,26448193,16086,138.475,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,1,5029196,17446,127.45,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,0,601723,16291,137.475,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,0,601723,16291,137.475,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,5,8791894,15687,141.225,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pink,4,12702379,18191,137.475,678341,8184570,28379412,4600000,757500,6335456,77,31808880,1000,1000,-4.28900,0.02300,2.17400,-0.12300,100
pitbull,2,2700551,3556,121,117388,10948350,103222819,7000000,147900,5954240,80,26457456,1000,1000,-60.47000,0.22800,0.00000,-0.22100,100
pitbull,2,2700551,3916,121,117388,10948350,103222819,7000000,147900,5954240,80,26457456,1000,1000,-60.47000,0.22800,0.00000,-0.22100,100
pitbull,4,2700551,4098,121,117388,10948350,103222819,7000000,147900,5954240,80,26457456,1000,1000,-60.47000,0.22800,0.00000,-0.22100,100
pj morton,2,38332521,500,22.5,98161,2101,131282,163800,7804,32585,53,137282,111,142,0.25600,2.23300,1.34300,-0.04100,100
pj morton,1,12830632,515,22.5,98161,2101,131282,163800,7804,32585,53,137282,111,142,0.25600,2.23300,1.34300,-0.04100,100
pnb rock,3,19378102,1573,32.5,150574,962824,152165688,1500000,388800,1364959,76,385351,260,605,0.39000,0.67900,0.00000,0.25700,100
pop evil,0,5988927,750,22.5,495790,155147,2872420,79500,4899,215787,59,62296,41,46,0.00800,0.11700,1.63500,0.37200,60
portugal. the man,4,2700551,3364,39.5,472942,492833,209161084,198900,32924,752599,73,128123,212,291,0.05900,1.95600,0.60300,0.00700,55
post animal,5,5686986,400,6,13643,7170,379430,29700,11018,29778,43,4964,10,17,0.44000,0.87700,0.33700,0.90700,83
preoccupations,2,6547629,500,15,34587,183,34330,12600,2510,43652,41,10383,74,201,0.06400,0.44300,0.00000,0.09600,26
pretenders,0,8791894,1294,102,215331,2831,174562,5038,1209,269208,60,6395,324,463,0.04600,4.14500,1.90600,1.26700,100
prince experience,4,5686986,941,20,5885,95,22367,234,63,,,77,10,11,1.13800,1.35500,4.27400,0.00000,96
pritam chakraborty,5,38332521,4089,122.5,200908,2430,545280,268600,14253,0,0,1089422,1,1,-2.30800,2.40800,,-0.25900,47
prof,1,38332521,425,17.5,64233,92460,985772,40300,7226,31297,50,25057,1000,1000,0.43700,40.49900,1.24100,0.35100,65
prof,6,38332521,350,15,64233,92460,985772,40300,7226,31297,50,25057,1000,1000,0.43700,40.49900,1.24100,0.35100,44
pvris,5,38332521,1000,12.5,247920,49303,2696073,385400,61200,353679,58,170474,212,757,-0.05100,0.55900,-0.15600,-0.23700,35
queens of the stone age,3,4533372,2507,47.25,69422,443717,27349459,506100,94600,1481641,69,267128,151,173,-3.44700,0.75700,0.75100,-0.42100,58
queensryche,4,11536504,1312,29.5,326487,48206,215667,12600,4145,217113,52,56462,114,141,-0.06800,0.12000,0.00000,0.18600,92
quinn xcii,2,26448193,900,19,22150,0,2309568,71600,34006,188249,72,40816,25,40,0.68200,0.69700,2.79300,2.28100,100
rain  a tribute to the beatles,1,26448193,2095,50,147526,1078,329473,3063,651,73,0,3772,0,0,-0.08700,0.14600,-0.65300,-0.13300,73
rainbow kitten surprise,6,601723,1200,10,36771,36882,5649461,45400,14211,153995,65,14544,52,68,1.49000,3.83900,2.20300,1.56800,100
rainbow kitten surprise,5,12830632,1150,9.5,36771,36882,5649461,45400,14211,153995,65,14544,52,68,1.49000,3.83900,2.20300,1.56800,100
rainbow kitten surprise,2,11536504,1400,21,36771,36882,5649461,45400,14211,153995,65,14544,52,68,1.49000,3.83900,2.20300,1.56800,100
rainbow kitten surprise,1,989415,1460,21,36771,36882,5649461,45400,14211,153995,65,14544,52,68,1.49000,3.83900,2.20300,1.56800,100
randy rainbow,4,18801310,1006,18,810796,167239,4366384,38200,2929,579,4,123203,184,252,3.77600,10.62400,2.09400,6.60400,66
randy rogers band,4,26448193,4000,17.5,461950,4161,1709064,105500,4863,116127,54,190351,12,17,0.01000,1.96300,0.94800,0.04600,39
raphael,6,18801310,2643,115,7723,401224,8495074,509,268,173633,53,171861,1000,1000,-0.03900,2.74300,16.89600,-0.02700,80
raphael,2,19378102,2787,89.5,7723,401224,8495074,509,268,173633,53,171861,1000,1000,-0.03900,2.74300,16.89600,-0.02700,100
ravyn lenae,1,12830632,502,20,17594,24624,1822857,73300,35586,106194,58,36014,21,26,1.64300,3.72000,2.59200,1.29100,100
red molly,5,19378102,430,34,13149,1653,331551,310,202,3307,21,1355,1,1,0.01500,0.65000,2.25800,-0.14800,92
red molly,4,6547629,270,17.5,13149,1653,331551,310,202,3307,21,1355,1,1,0.01500,0.65000,2.25800,-0.14800,95
red molly,4,8791894,415,33,13149,1653,331551,310,202,3307,21,1355,1,1,0.01500,0.65000,2.25800,-0.14800,94
red molly,6,19378102,200,37.5,13149,1653,331551,310,202,3307,21,1355,1,1,0.01500,0.65000,2.25800,-0.14800,84
red molly,5,601723,520,31.125,13149,1653,331551,310,202,3307,21,1355,1,1,0.01500,0.65000,2.25800,-0.14800,64
rent,3,6547629,2284,60,1814,468,486916,1551,249,5430,45,62067,1000,1000,0.05500,0.14400,1.28900,-2.48900,100
rent,1,12702379,1733,55,1814,468,486916,1551,249,5430,45,62067,1000,1000,0.05500,0.14400,1.28900,-2.48900,100
reo speedwagon,6,4779736,5000,44.5,742610,7149,1250778,16500,1456,567739,62,29618,139,158,-0.10000,6.62600,1.21200,1.20900,84
reo speedwagon,5,4779736,5000,54.3,742610,7149,1250778,16500,1456,567739,62,29618,139,158,-0.10000,6.62600,1.21200,1.20900,94
residents,1,3831074,450,33.5,99574,913,11775,6841,2715,29352,32,9149,1000,1000,-0.05200,1.66500,1.74000,0.05500,79
residents,6,19378102,700,37.5,99574,913,11775,6841,2715,29352,32,9149,1000,1000,-0.05200,1.66500,1.74000,0.05500,68
residents,0,6724540,260,40,99574,913,11775,6841,2715,29352,32,9149,1000,1000,-0.05200,1.66500,1.74000,0.05500,92
residents,6,9687653,500,32.5,99574,913,11775,6841,2715,29352,32,9149,1000,1000,-0.05200,1.66500,1.74000,0.05500,54
residents,5,6547629,500,37.5,99574,913,11775,6841,2715,29352,32,9149,1000,1000,-0.05200,1.66500,1.74000,0.05500,64
rhea butcher,4,5988927,350,20,20309,24,3226,56400,2107,2153,27,88909,3,4,0.19700,1.64300,0.88700,1.90200,70
rhonda vincent,5,2700551,244,45,162210,2737,509001,20900,1703,10417,31,20407,15,25,0.01500,11.95800,0.95700,0.28400,100
rick astley,1,19378102,1573,30,519235,654647,972282,48600,8267,260487,62,119955,243,392,0.19900,19.46100,5.35000,0.54900,100
rick astley,6,6547629,2425,29.875,519235,654647,972282,48600,8267,260487,62,119955,243,392,0.19900,19.46100,5.35000,0.54900,44
ricky skaggs,4,18801310,461,45,255413,2702,153209,26700,3373,34398,45,22823,26,56,-0.01100,2.66900,0.74900,0.49900,77
riff raff,6,5303925,550,40,507169,323323,29018165,1400000,18389,109459,51,796899,231,322,-0.12500,0.33600,0.00000,-0.32100,48
rippingtons feat russ freeman,3,19378102,1978,41,507169,323323,29018165,1400000,18390,,,796899,1,1,-0.12500,0.33600,0.00000,-0.32100,44
rita coolidge,5,19378102,250,52.5,22584,891,9308,1300,795,40460,39,284,22,23,0.21700,4.52300,0.92300,1.40800,43
robyn hitchcock,3,6547629,430,26.5,33676,1850,135778,9004,2144,13661,28,23337,11,13,0.08600,0.43700,0.81100,0.48000,41
rodriguez,6,6547629,1056,50,169669,3700,235110,683,473,437878,63,2652,1000,1000,0.07500,0.63600,5.71000,0.18900,100
rodriguez,5,19378102,803,75,169669,3700,235110,683,473,437878,63,2652,1000,1000,0.07500,0.63600,5.71000,0.18900,100
ron gallo,1,5988927,400,13,11943,102,7785,12100,5091,25251,45,3533,12,15,0.70300,7.15500,0.82600,1.16000,34
rosanne cash,4,9535483,1061,50,169258,1239,95265,15300,2368,50655,44,110584,16,25,-0.04000,3.02900,1.30700,0.04900,62
rostam,5,26448193,300,8.5,8760,6836,1078067,46800,7877,30081,55,387448,55,101,0.33100,0.47600,0.00000,-0.39400,62
roy woods,6,38332521,425,27.5,60776,0,29261421,1000000,49546,446614,68,176347,129,193,0.14200,0.75400,0.00000,-13.42100,100
ruben studdard,1,8791894,1366,39,123300,64233,4835,85100,20330,52642,38,91505,27,29,-0.06900,0.78600,0.11800,-0.23900,60
ruben studdard,4,18801310,1536,57.25,123300,64233,4835,85100,20330,52642,38,91505,27,29,-0.06900,0.78600,0.11800,-0.23900,62
ryan bingham,0,12830632,304,56.5,162725,22077,1298155,69500,16222,108144,50,43011,20,23,1.01800,0.43100,2.44600,1.01400,100
ryan bingham,4,6346105,314,39,162725,22077,1298155,69500,16222,108144,50,43011,20,23,1.01800,0.43100,2.44600,1.01400,100
sam bush,6,8001024,500,14.75,71891,1264,70390,15600,2010,17138,38,20302,7,8,0.03600,0.44000,0.64100,0.24600,72
sam bush,4,12830632,304,45,71891,1264,70390,15600,2010,17138,38,20302,7,8,0.03600,0.44000,0.64100,0.24600,100
sammy johnson sammy j,4,38332521,705,21,27356,65060,26095537,98200,5117,,,9109,0,0,0.21600,0.74400,1.01800,1.05400,83
sandler adam,2,8791894,2228,80,914460,8311,598514,5100000,669500,46116,39,2106726,1,1,-5.68900,2.90100,0.00000,0.04200,21
sandler adam,2,5686986,2011,94.75,914460,8311,598514,5100000,669500,46116,39,2106726,1,1,-5.68900,2.90100,0.00000,0.04200,100
sango,1,601723,704,12.5,70042,7994,1018593,78400,6311,97427,55,86208,1000,1000,0.08700,3.25900,0.51000,0.37100,100
sango,6,6547629,953,19,70042,7994,1018593,78400,6311,97427,55,86208,1000,1000,0.08700,3.25900,0.51000,0.37100,43
sarah shook the disarmers,5,19378102,150,11,9366,0,206760,7668,984,5730,36,3009,2,2,1.84700,2.22000,7.09400,1.96100,100
s carey,5,5303925,598,17,27882,394,28444,11400,2525,53850,56,12729,17,19,0.11100,3.08300,0.87700,0.27500,89
screaming females,3,19378102,425,13.5,45737,785,81334,17200,3401,35281,41,15828,14,15,0.02000,0.76400,0.00000,0.10700,66
screaming females,3,19378102,425,13.5,45737,785,81334,17200,3401,35281,41,15828,14,15,0.02000,0.76400,0.00000,0.10700,66
screaming females,4,19378102,500,17,45737,785,81334,17200,3401,35281,41,15828,14,15,0.02000,0.76400,0.00000,0.10700,100
secret city,6,19378102,120,7.5,2202,0,9582483,1585,101,2648,20,253,40,69,0.00000,0.19700,0.88300,-0.39500,84
shinedown,5,6724540,4830,44.5,828185,747687,143806182,291500,324,1433816,71,336354,801,900,0.02500,0.88700,1.68100,0.33700,100
shinedown,0,26448193,2025,51.25,828185,747687,143806182,291500,324,1433816,71,336354,801,900,0.02500,0.88700,1.68100,0.33700,87
shinedown,2,4533372,4319,43,828185,747687,143806182,291500,324,1433816,71,336354,801,900,0.02500,0.88700,1.68100,0.33700,83
sierra hull,3,8001024,382,26,89394,7930,1681578,20700,4107,13217,31,12103,4,5,0.26100,0.18700,1.93200,-0.69400,93
silkroad ensemble,6,8791894,2775,75,6290,207,11289,6409,50,,,14385,2,2,0.27000,1.01900,-0.09400,0.04900,97
silkroad ensemble,5,18801310,2102,87,6290,207,11289,6409,50,,,14385,2,2,0.27000,1.01900,-0.09400,0.04900,77
simrit kaur,0,12830632,304,30,59332,10674,514619,12600,2286,2173,3,2342,0,0,0.13100,1.68700,1.58700,0.12800,94
sir mixalot,3,18801310,1500,22.5,40326,9718,1742484,8110,1191,,,34148,5,5,0.04200,0.07400,0.61700,0.00000,9
skatalites,5,19378102,450,22.5,247081,2495,32919,17200,1458,93826,47,10441,23,33,0.00500,6.66800,1.16300,-0.01900,28
skillet,3,26448193,5980,45,176253,1720877,228440492,614400,79218,1940651,71,536149,550,965,-2.42800,0.68800,0.50500,-0.00400,60
skillet,5,26448193,3873,37.5,176253,1720877,228440492,614400,79218,1940651,71,536149,550,965,-2.42800,0.68800,0.50500,-0.00400,78
skillet,3,26448193,5339,40,176253,1720877,228440492,614400,79218,1940651,71,536149,550,965,-2.42800,0.68800,0.50500,-0.00400,63
skillet,6,3046355,4871,24.5,176253,1720877,228440492,614400,79218,1940651,71,536149,550,965,-2.42800,0.68800,0.50500,-0.00400,84
skillet,4,18801310,4513,37.75,176253,1720877,228440492,614400,79218,1940651,71,536149,550,965,-2.42800,0.68800,0.50500,-0.00400,73
skillet,4,2853118,4333,27.5,176253,1720877,228440492,614400,79218,1940651,71,536149,550,965,-2.42800,0.68800,0.50500,-0.00400,61
skivvies,0,19378102,140,15,5412,20510,885384,5200,486,155,0,4586,25,35,0.27700,0.26800,2.80800,0.30500,95
skizzy mars,6,6547629,953,21,92708,69385,9415559,136700,29395,178614,63,227160,15,19,-0.08200,0.37300,-0.14600,-0.30000,92
slushii,4,26448193,1550,24.5,353097,304909,7937570,645100,19936,301891,61,160607,112,163,0.45400,0.95400,0.99200,0.45200,91
snoop dogg,5,6724540,6988,68,156498,4198121,251677336,25600000,269000,3594872,80,17256084,1000,1000,-22.71800,0.19000,1.95300,-0.05300,53
sob x rbe,1,38332521,1500,25,11972,419037,78537767,206200,18268,175522,64,35552,45,77,3.40800,0.92200,0.97000,2.22800,100
sob x rbe,4,38332521,1008,32.5,11972,419037,78537767,206200,18268,175522,64,35552,45,77,3.40800,0.92200,0.97000,2.22800,100
sob x rbe,5,38332521,1000,32.5,11972,419037,78537767,206200,18268,175522,64,35552,45,77,3.40800,0.92200,0.97000,2.22800,100
soccer mommy,4,26448193,250,11,16861,4675,803741,26500,12500,36201,52,12003,41,65,3.23800,5.03600,4.90600,4.52400,100
sofi tukker,2,601723,1200,13,79501,69161,14826658,102600,22572,157581,65,14476,147,166,1.13700,1.43800,2.24200,1.74800,100
sofi tukker,2,12830632,1150,19,79501,69161,14826658,102600,22572,157581,65,14476,147,166,1.13700,1.43800,2.24200,1.74800,100
sofi tukker,1,9883640,500,9.5,79501,69161,14826658,102600,22572,157581,65,14476,147,166,1.13700,1.43800,2.24200,1.74800,100
sofi tukker,2,26448193,596,16.5,79501,69161,14826658,102600,22572,157581,65,14476,147,166,1.13700,1.43800,2.24200,1.74800,100
something rotten,1,9535483,2106,82.25,55246,3845,377906,55800,14381,4,0,27906,48,84,-0.03100,0.64200,-0.53800,-0.24700,100
something rotten,1,18801310,2117,52,55246,3845,377906,55800,14381,4,0,27906,48,84,-0.03100,0.64200,-0.53800,-0.24700,100
something rotten,1,9687653,4302,77.75,55246,3845,377906,55800,14381,4,0,27906,48,84,-0.03100,0.64200,-0.53800,-0.24700,100
something rotten,1,5303925,2560,81,55246,3845,377906,55800,14381,4,0,27906,48,84,-0.03100,0.64200,-0.53800,-0.24700,100
somo,2,26448193,900,21.5,318690,1601231,70841315,254100,52431,482062,61,7039,564,1000,-0.07900,0.40100,0.07900,0.00000,36
sons of serendip,3,18801310,491,30,27993,4516,172648,5744,752,3510,27,9569,1,1,0.00400,0.62100,0.03500,0.00000,58
sorority noise,0,19378102,250,19,47751,43895,4200051,37900,10309,69554,50,31010,15,54,0.17600,1.25500,-0.26400,-0.36800,100
sound of music,1,6547629,3473,80,530352,296,265280,2444,1098,2274,34,3608,136,1000,-0.24100,0.00200,-0.65500,0.11100,100
sound of music,1,6547629,3414,80,530352,296,265280,2444,1098,2274,34,3608,136,1000,-0.24100,0.00200,-0.65500,0.11100,100
sound of music,1,12702379,1716,67.5,530352,296,265280,2444,1098,2274,34,3608,136,1000,-0.24100,0.00200,-0.65500,0.11100,100
springsteen on broadway,1,19378102,948,462.5,442435,570767,15449132,704200,120400,,,1157181,22,35,-0.65600,0.64100,0.55400,0.05800,100
springsteen on broadway,2,19378102,948,462.5,442435,570767,15449132,704200,120400,,,1157181,22,35,-0.65600,0.64100,0.55400,0.05800,100
springsteen on broadway,2,19378102,948,462.5,442435,570767,15449132,704200,120400,,,1157181,22,35,-0.65600,0.64100,0.55400,0.05800,100
springsteen on broadway,1,19378102,948,462.5,442435,570767,15449132,704200,120400,,,1157181,22,35,-0.65600,0.64100,0.55400,0.05800,100
springsteen on broadway,2,19378102,948,462.5,442435,570767,15449132,704200,120400,,,1157181,22,35,-0.65600,0.64100,0.55400,0.05800,100
springsteen on broadway,1,19378102,984,462.5,442435,570767,15449132,704200,120400,,,1157181,22,35,-0.65600,0.64100,0.55400,0.05800,100
springsteen on broadway,1,19378102,948,462.5,442435,570767,15449132,704200,120400,,,1157181,22,35,-0.65600,0.64100,0.55400,0.05800,100
stars,2,9687653,600,26.5,221136,8483898,46316220,11100,1785,79240,47,51198,1000,1000,-0.04700,13.68800,0.90100,0.02700,47
stars,0,601723,608,13,221136,8483898,46316220,11100,1785,79240,47,51198,1000,1000,-0.04700,13.68800,0.90100,0.02700,100
static,6,18801310,878,101,635,167385,19986851,367,299,1676,69,13611,1000,1000,0.15700,0.95700,4.63200,0.03700,97
steve martin,4,19378102,2716,177,915016,7241,784973,28800,12431,28294,40,8629484,135,202,-0.12400,0.80600,0.34700,-0.01400,100
steven wilson,1,12830632,950,52,367888,148096,13450716,89900,2381,144965,51,75521,79,107,0.02600,0.73300,1.11200,0.24600,100
steven wilson,1,601723,1153,20,367888,148096,13450716,89900,2381,144965,51,75521,79,107,0.02600,0.73300,1.11200,0.24600,100
stomp,4,9687653,3842,60,3046,4016,1119382,2091,765,1019,5,699,1000,1000,-0.09800,0.84700,0.00000,-1.14400,100
stone sour,6,12702379,1500,36.5,766409,475772,92015726,503600,37775,1124069,67,422387,121,164,-0.27300,1.01500,1.78700,0.11500,84
stone sour,5,3751351,2200,33.75,766409,475772,92015726,503600,37775,1124069,67,422387,121,164,-0.27300,1.01500,1.78700,0.11500,70
storm large,3,12830632,304,27,37335,381,11048,12800,1977,3721,21,15058,5,5,0.01600,2.43500,0.78100,0.07300,79
straight no chaser,2,8791894,1222,69,361631,144165,17115916,21200,1207,108884,44,43370,27,60,0.14600,0.08200,0.47200,-0.01200,60
styx,4,18801310,3581,64.25,772356,69221,466652,36700,7904,483848,59,79340,750,1000,-0.16400,1.34600,1.63500,0.36900,71
suffers,4,625741,300,13.5,25717,4228,546000,16100,1621,26478,41,7739,1000,1000,0.31900,1.01800,1.24200,0.32300,31
sunny sweeney,5,26448193,300,15,154815,18909,372352,28000,3526,31020,38,69750,7,16,-0.01800,0.83500,2.14300,0.05900,75
sunny sweeney,4,26448193,400,17.5,154815,18909,372352,28000,3526,31020,38,69750,7,16,-0.01800,0.83500,2.14300,0.05900,58
sunny sweeney,4,601723,225,18.5,154815,18909,372352,28000,3526,31020,38,69750,7,16,-0.01800,0.83500,2.14300,0.05900,88
sunny sweeney,5,38332521,425,22.5,154815,18909,372352,28000,3526,31020,38,69750,7,16,-0.01800,0.83500,2.14300,0.05900,57
sunsquabi,5,9883640,800,17,29400,162,11696,18000,40,17666,41,6438,4,9,0.35700,-9.31100,1.66700,0.65200,100
supa bwe,4,12830632,1150,17.5,7509,57,3018,23400,7705,8902,56,21624,11,23,0.90600,9.54300,4.27400,1.88200,52
sure sure,5,26448193,370,13,3426,1826,3022267,5170,3129,13706,46,2259,398,447,1.19700,1.14700,1.21900,1.54900,46
sure sure,4,5303925,234,12.5,3426,1826,3022267,5170,3129,13706,46,2259,398,447,1.19700,1.14700,1.21900,1.54900,80
susto,5,9687653,450,11,14003,1341,235687,12300,2029,13208,41,3385,1000,1000,0.26400,1.29200,0.00000,0.11800,97
suzanne vega,5,12702379,320,57.25,218433,43423,168560,11800,2263,147429,53,25922,75,92,0.08300,0.76400,0.84700,0.23100,100
suzanne vega,5,12830632,304,51.5,218433,43423,168560,11800,2263,147429,53,25922,75,92,0.08300,0.76400,0.84700,0.23100,100
sweetwater 420 festival,4,9687653,1007,22,46353,255,36428,13800,906,,,6980,0,0,-0.04300,0.04700,0.00000,-0.05700,100
sweetwater 420 festival,3,9687653,1012,29.5,46353,255,36428,13800,906,,,6980,0,0,-0.04300,0.04700,0.00000,-0.05700,100
sword,1,6547629,953,21,173645,36236,2004560,41000,2212,104889,48,24136,1000,1000,-0.02400,1.11700,0.24400,0.01700,48
sword,3,26448193,750,9,173645,36236,2004560,41000,2212,104889,48,24136,1000,1000,-0.02400,1.11700,0.24400,0.01700,49
tank and the bangas,5,26448193,975,18.5,173979,24410,1561046,71800,4654,68560,40,13892,6,7,1.43600,0.84000,0.83600,0.21600,100
tanya tagaq,4,5303925,967,22.5,28563,287,2140,10400,1771,8473,35,24970,2,2,-0.01100,-9.15900,0.96200,0.28800,38
tanya tucker,4,26448193,1354,81.5,388774,3558,656866,37100,2646,170445,48,25353,54,69,0.11600,1.81200,3.23500,0.66700,40
tauk,5,9883640,800,14,45987,113,47659,17700,2304,24052,40,6343,448,679,0.26500,2.97300,0.56500,0.30000,91
tauk,5,6547629,500,18.5,45987,113,47659,17700,2304,24052,40,6343,448,679,0.26500,2.97300,0.56500,0.30000,83
tauk,6,9687653,1052,23.5,45987,113,47659,17700,2304,24052,40,6343,448,679,0.26500,2.97300,0.56500,0.30000,100
tauk,4,601723,662,7.5,45987,113,47659,17700,2304,24052,40,6343,448,679,0.26500,2.97300,0.56500,0.30000,100
taylor bennett,3,5029196,625,22.5,29403,44506,4314484,203200,318,61610,55,78217,42,61,0.08500,1.00900,7.57900,0.05400,73
tech n9ne,1,3046355,2442,28.5,326147,474164,74416466,707900,2260,998068,69,534872,158,239,-0.88000,1.06100,0.90400,0.04800,43
tech n9ne,2,989415,1450,33.5,326147,474164,74416466,707900,2260,998068,69,534872,158,239,-0.88000,1.06100,0.90400,0.04800,62
tedeschi trucks band,3,18801310,1859,85.25,519981,49025,6646559,129000,14281,136930,53,91067,31,43,0.35700,2.12100,1.62800,0.36000,96
terry fator,4,11536504,1686,67.25,614908,20979,2392671,22400,1809,564,4,15946,4,4,-0.15600,0.61000,0.00000,-0.05600,88
tesseract,1,6724540,750,23.75,273849,29859,1932769,69100,9389,117213,51,47443,78,243,-0.03100,1.31400,0.57900,0.27600,69
texas tenors,4,5686986,1130,55.5,263736,8628,6019985,18900,548,1113,15,62387,2,9,-0.05800,0.24000,0.00000,-0.11400,97
the afghan whigs,3,12830632,1373,17.5,80214,4514,883617,15000,3514,50627,38,21982,9,37,0.01100,0.48400,0.00000,0.23200,100
the afghan whigs,4,26448193,1550,32.5,80214,4514,883617,15000,3514,50627,38,21982,9,37,0.01100,0.48400,0.00000,0.23200,67
the afghan whigs,4,6547629,2425,45,80214,4514,883617,15000,3514,50627,38,21982,9,37,0.01100,0.48400,0.00000,0.23200,48
the color purple,1,2700551,1975,77.5,846,9592,4569486,31900,2154,35,0,16286,114,346,0.00000,0.27900,-0.31300,-0.01800,100
they might be giants,6,19378102,955,27.5,332253,57406,10799679,6724,1868,139403,53,67227,65,74,-0.04100,0.19300,0.34200,-0.00300,100
they might be giants,4,6547629,2425,33.5,332253,57406,10799679,6724,1868,139403,53,67227,65,74,-0.04100,0.19300,0.34200,-0.00300,81
they might be giants,4,625741,755,26.5,332253,57406,10799679,6724,1868,139403,53,67227,65,74,-0.04100,0.19300,0.34200,-0.00300,100
they might be giants,5,601723,1200,15,332253,57406,10799679,6724,1868,139403,53,67227,65,74,-0.04100,0.19300,0.34200,-0.00300,100
thirdstory,3,601723,749,10,130249,111051,8456901,69300,12627,34398,46,18892,13,13,-0.02500,0.32600,0.57700,-0.29600,100
thirdstory,2,12830632,900,30,130249,111051,8456901,69300,12627,34398,46,18892,13,13,-0.02500,0.32600,0.57700,-0.29600,78
thirdstory,4,11536504,400,19,130249,111051,8456901,69300,12627,34398,46,18892,13,13,-0.02500,0.32600,0.57700,-0.29600,55
thomas rhett,4,18801310,4978,57.75,718909,919776,3200183,3000000,1293500,1892083,76,2264748,217,701,0.04300,1.91400,3.33300,0.13400,100
thompson square,4,11536504,350,45,277665,99740,682387,166400,5448,226219,53,431625,13,18,-0.36500,0.12400,0.00000,0.02100,93
three dog night,5,9883640,1463,61.5,744282,5843,1453686,672,273,224053,55,4271,57,139,-0.05500,0.33700,2.38100,0.16400,91
through the roots,4,625741,300,15,81312,174402,1332445,31200,1157,14081,38,9497,4,5,-0.06900,0.49000,0.32100,0.31600,14
thy art is murder,1,5988927,750,21.5,553140,137751,23487339,177500,3802,162283,52,46117,6,13,-0.02700,0.69100,0.84500,0.23400,52
tiffany haddish,5,6547629,1087,52,797313,4025,244994,3300000,490900,2997,35,353360,76,118,1.64400,0.17800,3.03000,0.89700,100
timeflies,3,11536504,1000,12.5,252830,698315,27040880,120000,13776,233313,66,182754,158,216,-0.09000,0.25600,-0.08300,-0.19900,77
titus andronicus,6,19378102,732,22.5,12293,3804,799770,7787,2037,35824,37,17368,22,47,0.04900,0.15400,0.28300,-0.13200,69
todd snider,1,12702379,320,42.25,71952,1232,43622,11100,4426,32703,41,19340,16,16,0.01500,3.68200,0.00000,0.21200,82
todd snider,4,19378102,440,29.5,71952,1232,43622,11100,4426,32703,41,19340,16,16,0.01500,3.68200,0.00000,0.21200,66
todrick hall,2,6724540,1731,35,145795,2935422,65646490,1100000,111297,95375,56,312600,53,91,1.55600,-5.91000,0.00000,0.07800,39
todrick hall,4,18801310,994,36.5,145795,2935422,65646490,1100000,111297,95375,56,312600,53,91,1.55600,-5.91000,0.00000,0.07800,31
todrick hall,6,9687653,3081,42.5,145795,2935422,65646490,1100000,111297,95375,56,312600,53,91,1.55600,-5.91000,0.00000,0.07800,38
todrick hall,6,6547629,1200,32,145795,2935422,65646490,1100000,111297,95375,56,312600,53,91,1.55600,-5.91000,0.00000,0.07800,70
todrick hall,4,6724540,650,35.5,145795,2935422,65646490,1100000,111297,95375,56,312600,53,91,1.55600,-5.91000,0.00000,0.07800,42
todrick hall,5,5988927,750,32.5,145795,2935422,65646490,1100000,111297,95375,56,312600,53,91,1.55600,-5.91000,0.00000,0.07800,56
